vote_average,vote_count,revenue,runtime,adult,popularity,title_length,budget,sentiment_cluster,num_production_countries,is_produced_in_US,num_spoken_languages,is_spoken_in_English,lang_en,lang_fr,lang_es,release_month,release_Friday,release_Monday,release_Saturday,release_Sunday,release_Thursday,release_Tuesday,release_Wednesday,release_1910s,release_1920s,release_1930s,release_1940s,release_1950s,release_1960s,release_1970s,release_1980s,release_1990s,release_2000s,release_2010s,release_2020s,season_Fall,season_Spring,season_Summer,season_Winter,num_genres_list,genres_list__Action_,genres_list__Adventure_,genres_list__Animation_,genres_list__Comedy_,genres_list__Crime_,genres_list__Documentary_,genres_list__Drama_,genres_list__Family_,genres_list__Fantasy_,genres_list__History_,genres_list__Horror_,genres_list__Music_,genres_list__Mystery_,genres_list__Romance_,genres_list__Science_Fiction_,genres_list__Thriller_,genres_list__War_,genres_list__Western_,revenue_log,runtime_log,popularity_log,budget_log,num_genres_list_log,num_production_countries_log,num_spoken_languages_log,title_length_log,vote_average_category
7.554,2241,7649973.0,121,0,13.012,13,25000000.0,2,1,1,1,1,1,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.850212807104132,4.804021044733257,2.63991410533524,17.034386422832473,2.302585092994046,0.6931471805599453,0.6931471805599453,2.639057329615259,1
7.336,2240,5184368.0,90,0,15.27,3,1700000.0,1,1,1,1,1,1,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,31,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,15.461158695036588,4.51085950651685,2.7893229212309465,14.346139397261565,3.4657359027997265,0.6931471805599453,0.6931471805599453,1.3862943611198906,1
6.459,2236,249083.0,134,0,23.179,4,3000000.0,2,2,0,1,1,0,1,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,12.42554546795492,4.90527477843843,3.185484487838474,14.914123179965662,3.044522437723423,1.0986122886681096,0.6931471805599453,1.6094379124341003,1
6.8,2235,14779858.0,106,0,101.313,1,10000000.0,2,1,1,1,1,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.508775933520017,4.672828834461906,4.628036742107806,16.118095750958314,2.3978952727983707,0.6931471805599453,0.6931471805599453,0.6931471805599453,1
6.483,2234,40346186.0,94,0,25.253,4,30000000.0,2,1,1,3,1,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,31,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,17.513007450073736,4.553876891600541,3.2677802682218036,17.216707972959764,3.4657359027997265,0.6931471805599453,1.3862943611198906,1.6094379124341003,1
5.024,2231,56681566.0,97,0,23.991,7,43000000.0,2,2,1,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,40,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,17.852959618840732,4.584967478670572,3.2185157600526444,17.57671069691365,3.713572066704308,1.0986122886681096,1.0986122886681096,2.0794415416798357,1
5.748,2226,169956806.0,78,0,21.927,15,120000000.0,2,1,1,1,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,46,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.95105488626105,4.3694478524670215,3.132315255340525,18.603002309079653,3.8501476017100584,0.6931471805599453,0.6931471805599453,2.772588722239781,1
5.7,2226,122033739.0,93,0,43.044,23,9000000.0,0,1,1,2,1,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,33,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,18.619808121839636,4.543294782270004,3.7851891342513446,16.012735246411598,3.5263605246161616,0.6931471805599453,1.0986122886681096,3.1780538303479458,1
5.955,2223,164648142.0,105,0,28.594,13,60000000.0,2,2,1,1,1,1,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,39,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,18.919321288253563,4.663439094112067,3.3875716380803427,17.909855136853043,3.6888794541139363,1.0986122886681096,0.6931471805599453,2.639057329615259,1
6.654,2220,44500000.0,86,0,20.205,4,8700000.0,0,1,0,4,0,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,42,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17.61099976960838,4.465908118654584,3.0542370029265538,15.978833698567334,3.7612001156935624,0.6931471805599453,1.6094379124341003,1.6094379124341003,1
6.486,2217,109862682.0,72,0,21.717,20,20000000.0,2,3,1,1,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,47,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,18.51474180757216,4.290459441148391,3.1231135428810837,16.811242881518265,3.8712010109078907,1.3862943611198906,0.6931471805599453,3.044522437723423,1
7.094,2217,46333545.0,108,0,23.179,19,25000000.0,2,1,1,2,1,1,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,19,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17.65137679234438,4.6913478822291435,3.185484487838474,17.034386422832473,2.995732273553991,0.6931471805599453,1.0986122886681096,2.995732273553991,1
6.081,2216,42930462.0,112,0,26.369,6,35000000.0,2,2,1,2,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,31,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,17.57509222514142,4.727387818712341,3.309410986031447,17.370858648025116,3.4657359027997265,1.0986122886681096,1.0986122886681096,1.9459101490553132,1
6.444,2216,251212670.0,89,0,20.469,4,18000000.0,2,1,0,1,1,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,33,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.34181043316515,4.499809670330265,3.066610034187428,16.705882371415992,3.5263605246161616,0.6931471805599453,0.6931471805599453,1.6094379124341003,1
5.195,2212,237382724.0,85,0,17.6,18,112000000.0,2,1,1,1,1,1,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,44,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,19.285184270011115,4.454347296253507,2.9231615807191558,18.53400943818794,3.8066624897703196,0.6931471805599453,0.6931471805599453,2.9444389791664403,1
7.029,2212,76994245.0,103,0,56.739,17,18000000.0,1,1,1,1,1,1,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,32,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,18.15924124975301,4.6443908991413725,4.055932855068534,16.705882371415992,3.4965075614664802,0.6931471805599453,0.6931471805599453,2.8903717578961645,1
6.196,2211,202026112.0,90,0,19.325,22,100000000.0,0,1,1,1,1,1,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.123907519287766,4.51085950651685,3.0118516554338743,18.420680753952364,2.3978952727983707,0.6931471805599453,0.6931471805599453,3.1354942159291497,1
6.382,2211,14333790.0,96,0,19.836,14,2000000.0,1,3,1,2,1,1,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,42,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.478130314712526,4.574710978503383,3.0366822598829453,14.508658238524095,3.7612001156935624,1.3862943611198906,1.0986122886681096,2.70805020110221,1
7.56,2206,79384880.0,121,0,15.941,16,4800000.0,1,1,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,19,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18.18981849246888,4.804021044733257,2.8297367193588094,15.38412668421143,2.995732273553991,0.6931471805599453,0.6931471805599453,2.833213344056216,1
6.982,2205,6491240.0,102,0,15.512,26,8000000.0,2,1,1,1,1,1,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,19,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.685964287657903,4.634728988229636,2.8040873892991525,15.894952224644102,2.995732273553991,0.6931471805599453,0.6931471805599453,3.295836866004329,1
7.461,2201,35976000.0,102,0,19.126,11,4000000.0,2,1,1,2,1,1,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,31,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,17.398362635228988,4.634728988229636,3.0020125115111416,15.201805169084134,3.4657359027997265,0.6931471805599453,1.0986122886681096,2.4849066497880004,1
5.7,2195,40828540.0,95,0,21.836,5,50000000.0,1,1,1,1,1,1,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,17.52489192912803,4.564348191467836,3.1283382381020126,17.72753358339242,3.7376696182833684,0.6931471805599453,0.6931471805599453,1.791759469228055,1
7.778,2194,16680836.0,178,0,15.67,8,10000000.0,2,7,0,1,1,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,30,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,16.629771133492024,5.187385805840755,2.813610696762703,16.118095750958314,3.4339872044851463,2.0794415416798357,0.6931471805599453,2.1972245773362196,1
6.443,2194,13960394.0,100,0,13.102,6,9000000.0,0,3,1,1,1,1,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.45173495002714,4.61512051684126,2.6463166312968487,16.012735246411598,2.302585092994046,1.3862943611198906,0.6931471805599453,1.9459101490553132,1
6.735,2193,272912430.0,92,0,25.533,21,145000000.0,2,1,1,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,36,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.42466153612519,4.532599493153256,3.2783892412892444,18.7922443072814,3.6109179126442243,0.6931471805599453,0.6931471805599453,3.091042453358316,1
7.25,2193,97594140.0,115,0,15.601,10,28000000.0,1,1,1,2,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,18.3963280188437,4.7535901911063645,2.809462934511939,17.147715103853763,3.1780538303479458,0.6931471805599453,1.0986122886681096,2.3978952727983707,1
6.102,2193,82391145.0,86,0,19.752,13,9000000.0,1,1,1,1,1,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,33,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,18.22698853765007,4.465908118654584,3.032642627574088,16.012735246411598,3.5263605246161616,0.6931471805599453,0.6931471805599453,2.639057329615259,1
6.302,2189,42105111.0,102,0,34.506,26,24000000.0,2,1,1,1,1,1,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.555679716459316,4.634728988229636,3.5697016962846058,16.993564429978885,2.3978952727983707,0.6931471805599453,0.6931471805599453,3.295836866004329,1
8.178,2187,9923127.0,120,0,22.175,26,5740000.0,2,1,0,2,0,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,16.110378752137983,4.795790545596741,3.1430741114519187,15.562969942511762,3.044522437723423,0.6931471805599453,1.0986122886681096,3.295836866004329,2
7.403,2187,7000000.0,89,0,16.53,10,100000.0,2,1,1,1,1,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.76142084987672,4.499809670330265,2.863913698933143,11.51293546492023,2.3978952727983707,0.6931471805599453,0.6931471805599453,2.3978952727983707,1
6.616,2186,62832209.0,109,0,35.553,23,35000000.0,1,1,1,1,1,1,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,33,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,17.955978398040333,4.700480365792417,3.5987632621708276,17.370858648025116,3.5263605246161616,0.6931471805599453,0.6931471805599453,3.1780538303479458,1
7.256,2185,50000000.0,108,0,20.293,19,6000000.0,2,2,1,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,31,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,17.72753358339242,4.6913478822291435,3.0583783802042612,15.607270193858982,3.4657359027997265,1.0986122886681096,1.0986122886681096,2.995732273553991,1
5.773,2184,113493481.0,96,0,28.241,11,90000000.0,0,1,1,1,1,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18.547255965923945,4.574710978503383,3.375571834023183,18.31532023940565,2.995732273553991,0.6931471805599453,0.6931471805599453,2.4849066497880004,1
6.494,2184,30426096.0,106,0,16.737,19,20000000.0,2,1,1,1,1,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,21,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.23081125206297,4.672828834461906,2.8756528532234493,16.811242881518265,3.091042453358316,0.6931471805599453,0.6931471805599453,2.995732273553991,1
7.111,2180,102244770.0,116,0,24.72,6,36000000.0,0,1,1,2,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,30,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,18.44288021221522,4.762173934797756,3.2472688993694185,17.399029524198163,3.4339872044851463,0.6931471805599453,1.0986122886681096,1.9459101490553132,1
5.631,2179,177977226.0,93,0,18.803,7,80000000.0,0,1,1,1,1,1,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,39,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,18.997166161869323,4.543294782270004,2.9858334413747434,18.197537205138154,3.6888794541139363,0.6931471805599453,0.6931471805599453,2.0794415416798357,1
5.964,2179,102825796.0,96,0,16.715,13,47000000.0,2,1,1,1,1,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,31,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,18.448546823084033,4.574710978503383,2.8744117383174355,17.665658180950928,3.4657359027997265,0.6931471805599453,0.6931471805599453,2.639057329615259,1
6.029,2176,41914915.0,107,0,58.776,38,25000000.0,1,6,1,1,1,1,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,39,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,17.55115231199626,4.68213122712422,4.090604242606378,17.034386422832473,3.6888794541139363,1.9459101490553132,0.6931471805599453,3.6635616461296463,1
8.287,2175,112536.0,81,0,30.077,12,830000.0,0,1,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.631037335443406,4.406719247264253,3.4364679957440747,13.629182184591333,3.258096538021482,0.6931471805599453,0.6931471805599453,2.5649493574615367,2
7.62,2173,30000000.0,96,0,22.412,24,114000.0,0,1,1,1,1,1,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17.216707972959764,4.574710978503383,3.1532487114289744,11.643962499267984,2.3978952727983707,0.6931471805599453,0.6931471805599453,3.2188758248682006,1
6.064,2172,311594032.0,93,0,30.234,40,74000000.0,2,2,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,57,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,19.557211722226807,4.543294782270004,3.441507245065654,18.119575664681957,4.060443010546419,1.0986122886681096,0.6931471805599453,3.713572066704308,1
6.725,2171,11122090.0,96,0,18.768,19,6000000.0,2,3,1,3,1,1,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,39,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,16.22444386867783,4.574710978503383,2.984064468686309,15.607270193858982,3.6888794541139363,1.3862943611198906,1.3862943611198906,2.995732273553991,1
5.931,2170,68349884.0,91,0,26.076,10,35000000.0,2,2,1,3,1,1,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,33,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,18.040150438616358,4.5217885770490405,3.298647726646361,17.370858648025116,3.5263605246161616,1.0986122886681096,1.3862943611198906,2.3978952727983707,1
7.186,2168,50315140.0,120,0,23.098,5,48000000.0,2,3,1,1,1,1,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,39,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,17.73381660369087,4.795790545596741,3.1821288495010847,17.6867115897055,3.6888794541139363,1.3862943611198906,0.6931471805599453,1.791759469228055,1
5.841,2167,19280931.0,91,0,11.458,17,5000000.0,2,1,1,1,1,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,30,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,16.774627186227285,4.5217885770490405,2.5223629868319537,15.424948670398354,3.4339872044851463,0.6931471805599453,0.6931471805599453,2.8903717578961645,1
6.8,2164,42698327.0,115,0,30.117,9,17000000.0,2,1,0,2,1,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,45,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,17.569670320523535,4.7535901911063645,3.4377542936350354,16.648723960844016,3.828641396489095,0.6931471805599453,1.0986122886681096,2.302585092994046,1
7.3,2164,12729917.0,102,0,32.647,9,25000000.0,2,2,1,1,1,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,34,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,16.359465529036015,4.634728988229636,3.5159238990703052,17.034386422832473,3.5553480614894135,1.0986122886681096,0.6931471805599453,2.302585092994046,1
6.684,2160,150816700.0,98,0,24.053,22,23000000.0,0,1,1,2,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,29,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,18.831575756742744,4.59511985013459,3.220993580839202,16.951004817371683,3.4011973816621555,0.6931471805599453,1.0986122886681096,3.1354942159291497,1
6.559,2160,20648328.0,108,0,27.11,8,33000000.0,2,3,1,3,1,1,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,62,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,16.843144954000255,4.6913478822291435,3.3361253849184407,17.312018149733785,4.143134726391533,1.3862943611198906,1.3862943611198906,2.1972245773362196,1
6.932,2159,102854431.0,95,0,20.619,16,58000000.0,2,1,1,2,1,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,41,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,18.448825265016193,4.564348191467836,3.0735725576723274,17.87595358575207,3.7376696182833684,0.6931471805599453,1.0986122886681096,2.833213344056216,1
7.513,2158,11176469.0,109,0,14.361,15,3000000.0,2,2,1,3,1,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,20,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,16.229321233436963,4.700480365792417,2.7318318297670086,14.914123179965662,3.044522437723423,1.0986122886681096,1.3862943611198906,2.772588722239781,1
6.329,2158,29942746.0,128,0,37.106,17,30000000.0,2,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,30,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,17.214797682913968,4.859812404361672,3.640371750048893,17.216707972959764,3.4339872044851463,0.6931471805599453,0.6931471805599453,2.8903717578961645,1
5.954,2158,102223269.0,115,0,18.383,26,37500000.0,2,1,1,1,1,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,32,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,18.44266990061861,4.7535901911063645,2.964396393244138,17.439851517607305,3.4965075614664802,0.6931471805599453,0.6931471805599453,3.295836866004329,1
6.636,2156,182379278.0,87,0,17.375,6,70000000.0,2,1,1,1,1,1,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,46,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.02159902717763,4.477336814478207,2.9109910450989003,18.064005814299346,3.8501476017100584,0.6931471805599453,0.6931471805599453,1.9459101490553132,1
7.332,2156,23932055.0,135,0,14.086,9,5000000.0,2,1,1,1,1,1,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,18,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,16.990729373452552,4.912654885736052,2.713767161431439,15.424948670398354,2.9444389791664403,0.6931471805599453,0.6931471805599453,2.302585092994046,1
7.984,2154,70000000.0,170,0,28.111,8,9000000.0,2,1,0,3,1,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,19,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18.064005814299346,5.14166355650266,3.3711161096237006,16.012735246411598,2.995732273553991,0.6931471805599453,1.3862943611198906,2.1972245773362196,1
8.057,2150,14759148.0,115,0,31.549,11,4000000.0,1,1,0,1,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,28,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,16.50737371964788,4.7535901911063645,3.482746646216443,15.201805169084134,3.367295829986474,0.6931471805599453,0.6931471805599453,2.4849066497880004,2
6.47,2149,299965036.0,103,0,16.411,20,28000000.0,2,1,1,1,1,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,29,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.51917648249544,4.6443908991413725,2.8571021903844613,17.147715103853763,3.4011973816621555,0.6931471805599453,0.6931471805599453,3.044522437723423,1
6.536,2148,569244557.0,135,0,353.543,18,250000000.0,2,1,1,1,1,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,45,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,20.159820702915127,4.912654885736052,5.870829636218479,19.33697147982652,3.828641396489095,0.6931471805599453,0.6931471805599453,2.9444389791664403,1
5.7,2147,45158254.0,111,0,14.902,10,19000000.0,1,1,1,1,1,1,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,31,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,17.62568365610945,4.718498871295094,2.7664448874792917,16.759949589762293,3.4657359027997265,0.6931471805599453,0.6931471805599453,2.3978952727983707,1
4.577,2146,32438988.0,90,0,30.207,8,6000000.0,2,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.294871621497727,4.51085950651685,3.4406424286250847,15.607270193858982,2.3978952727983707,0.6931471805599453,0.6931471805599453,2.1972245773362196,0
6.746,2146,41627431.0,115,0,28.0,15,20000000.0,2,1,1,1,1,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,19,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17.54426993098455,4.7535901911063645,3.367295829986474,16.811242881518265,2.995732273553991,0.6931471805599453,0.6931471805599453,2.772588722239781,1
8.213,2146,436655.0,89,0,15.639,15,133000.0,2,1,0,1,0,0,0,0,11,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.986900978729953,4.499809670330265,2.81174933743337,11.798111925972618,2.302585092994046,0.6931471805599453,0.6931471805599453,2.772588722239781,2
7.75,2145,40194067.0,96,0,12.54,9,9000000.0,0,1,1,1,1,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,30,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,17.509229980511822,4.574710978503383,2.605648267484129,16.012735246411598,3.4339872044851463,0.6931471805599453,0.6931471805599453,2.302585092994046,1
7.843,2144,17287898.0,121,0,55.283,12,10000000.0,0,1,1,2,1,1,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,18,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,16.665517334949108,4.804021044733257,4.030392535729583,16.118095750958314,2.9444389791664403,0.6931471805599453,1.0986122886681096,2.5649493574615367,1
6.8,2143,140073390.0,97,0,29.204,45,80000000.0,0,2,1,1,1,1,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,47,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,18.7576770646461,4.584967478670572,3.407974365941179,18.197537205138154,3.8712010109078907,1.0986122886681096,0.6931471805599453,3.828641396489095,1
6.5,2143,73866088.0,129,0,19.439,6,42000000.0,2,2,1,3,1,1,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,18.117764403741603,4.867534450455582,3.017444840459641,17.553180200057167,3.091042453358316,1.0986122886681096,1.3862943611198906,1.9459101490553132,1
